Date,Close,High,Low,Open,Volume
,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
2020-04-13,559.260498046875,571.8074355881963,549.3018741208746,551.8902412889889,8330276
2020-04-15,560.7080688476562,573.2111439336503,557.6809978531223,571.5440993871869,11963447
2020-04-16,547.3714599609375,557.0668700697694,529.5162122530539,543.9495977632174,17783287
2020-04-17,551.6707153320312,566.8060152755343,549.2578414279945,565.0511978907803,8878320
2020-04-20,573.2112426757812,579.967302140472,560.6643057000932,561.5417146292014,13322913
2020-04-21,555.5753173828125,567.2448448572532,550.8372879768106,550.8372879768106,11660575
2020-04-22,563.1649169921875,565.9287766247277,551.0566841098449,555.5753616543997,8266728
2020-04-23,596.02392578125,599.8406870808052,559.8746641013657,567.7274853987079,14451289
2020-04-24,577.3350219726562,592.2509723883632,574.5273029485543,586.5916746083171,7319940
2020-04-27,583.1259765625,597.515505005783,580.0111854481387,580.0111854481387,7183306
2020-04-28,579.7041015625,594.0058566774095,572.991901701823,590.4962208920185,7296571
2020-04-29,593.6110229492188,598.39291250605,577.3350974031979,584.3543691041485,8639056
2020-04-30,627.7861328125,631.7344732704403,612.5191949540131,614.1862934573725,16253821
2020-05-04,591.1103515625,615.2390948806363,588.1709997902553,605.2366125930945,9122740
2020-05-05,591.1103515625,601.5514847212219,587.8639281145936,598.1734820777972,6393053
2020-05-06,584.2666625976562,597.9103615586624,582.6434238491054,593.9181614006926,7934250
2020-05-07,583.43310546875,591.6807176572888,581.2395830431609,583.959529429774,4779548
2020-05-08,591.5491333007812,597.4277840608125,586.5478915033577,589.8381751131373,8400321
2020-05-11,599.1826171875,612.9140356690081,594.8832917405289,598.831632172435,7370186
2020-05-12,603.350341796875,606.2896406306223,592.6898006454202,595.3220277393303,7356039
2020-05-13,609.053466796875,614.0985684476861,599.9283919551596,609.6237505039857,8287101
2020-05-14,577.4666748046875,589.3994141311474,572.5970126867923,578.2124509302957,16888262
2020-05-15,572.3338012695312,583.3014122610247,567.4203329664575,583.3014122610247,9255353
2020-05-18,582.5117797851562,588.3465167348522,572.9480015239023,578.9582309610392,10435442
2020-05-19,586.6356201171875,592.0755664806591,574.702879460948,582.5995602474343,5902208
2020-05-20,587.4691162109375,590.4961876158112,578.7828002632699,586.5478475797471,5794636
2020-05-21,589.7942504882812,596.1554647673478,583.8278809095074,584.7930092410784,7213225
2020-05-22,607.4739990234375,610.5449300143466,590.9348635363701,592.2509768181883,11867731
2020-05-26,597.1207275390625,613.7037802626844,595.7607542010045,608.0444810917468,7099606
2020-05-27,618.9682006835938,622.258484491658,592.2510854515533,601.9464443620899,8774636
2020-05-28,620.6790771484375,622.9603188668341,605.4121408705853,620.3280921673968,9440091
2020-05-29,614.54248046875,623.2581227362674,600.268385953867,615.8765090081178,28290128
2020-06-01,622.1465454101562,628.460980880358,614.9872684701478,621.4350742494805,12276438
2020-06-02,629.75048828125,632.9077331054488,620.3678301919234,622.991430943041,7059304
2020-06-03,623.9251098632812,633.1299389535365,618.9892153386992,632.0627053121182,11378568
2020-06-04,629.4391479492188,630.9510578539831,620.3232860396752,624.3253717560601,10782424
2020-06-05,625.703857421875,632.9521010469775,623.0802570389492,628.7721339957454,7718679
2020-06-08,641.089599609375,645.4919044596841,626.1040346961823,629.350192384228,10719105
2020-06-09,638.1992797851562,648.8715089071941,635.9314419530762,640.3337473222696,10078029
2020-06-10,636.6428833007812,639.8445844569006,630.728722507626,635.8869554859851,7263049
2020-06-11,626.0596313476562,634.4640223640241,622.7690166191285,633.2189072942798,8825715
2020-06-12,615.4762573242188,618.233282063434,600.7574874011635,601.0242822386986,9795316
2020-06-15,611.4743041992188,626.4599264834811,609.4288042932603,616.3212862097473,7857344
2020-06-16,623.6139526367188,633.2189482995155,621.7907909593445,624.325423744747,10131760
2020-06-17,625.7928466796875,631.7070076529167,620.7679838370689,622.4577751332849,7291916
2020-06-18,634.90869140625,637.3098994280635,627.882785829448,629.8393719390933,6670195
2020-06-19,627.4826049804688,633.1300255596814,623.4360622232472,630.5508817635981,22438862
2020-06-22,625.83740234375,630.2841651083329,622.5467870416043,628.8611684546032,7804096
2020-06-23,640.911865234375,644.3358504564615,615.5208093444601,618.7225107356634,12157390
2020-06-24,635.1311645507812,646.3814420802981,630.9067398102073,637.5768841374293,10220838
2020-06-25,622.9913940429688,627.5270698457786,616.7659268648091,626.8600555052615,14945284
2020-06-26,665.4135131835938,668.4372789410681,631.440238776184,631.6181201223332,26030458
2020-06-29,650.7835693359375,662.3006928986786,649.3161162745436,654.0297270624109,8954428
2020-06-30,654.5189208984375,657.1869781443459,644.1134867830422,651.7174390775283,10411290
2020-07-01,650.9170532226562,660.1662857549828,649.0049238207223,655.6750669226824,5477468
2020-07-02,672.884033203125,680.7548348522859,654.0298049338296,655.7639987633553,17263756
2020-07-03,678.3091430664062,679.4652904267475,669.2377369713711,671.4611181573225,7796572
2020-07-06,679.46533203125,689.2482098484538,677.2419507091582,680.5325659222082,8810958
2020-07-07,706.2791748046875,708.7693504731203,680.8436655896201,684.2677046302538,19362533
2020-07-08,688.9813842773438,698.0527905240344,686.758003054222,698.0527905240344,8476642
2020-07-09,695.206787109375,702.5884012279489,689.248115128684,693.6948771617724,6854166
2020-07-10,695.3402099609375,702.4995408007821,687.9141385170607,687.9141385170607,5206452
2020-07-13,708.8583374023438,716.2399516517524,699.0754607561538,700.8097088361494,10804688
2020-07-14,696.5853271484375,717.173858690045,694.8955357305508,705.2120570259717,8961822
2020-07-15,739.0074462890625,754.5711145243022,706.8573327647034,710.5926239975144,30060599
2020-07-16,810.2000122070312,849.7761928252671,795.3033599518526,800.5060496237927,90432109
2020-07-17,803.21875,818.1154047072049,793.4358722818355,810.2001455679821,31682878
2020-07-20,830.9219360351562,840.4380175666015,806.4202882841438,807.9766549833412,18421053
2020-07-21,833.1009521484375,844.6180778490103,826.3863516477368,840.438110253828,12877784
2020-07-22,816.3366088867188,835.1019232556906,809.3107030486458,835.0574664909967,14354201
2020-07-23,807.487548828125,814.4689436835986,800.9952869522857,814.3355733882971,13051307
2020-07-24,820.7389526367188,823.3180966614095,803.3076649305084,803.3076649305084,18209580
2020-07-27,843.5064086914062,847.3750704418038,817.0037144441865,819.5828041838615,16827870
2020-07-28,856.3129272460938,860.4928943366533,837.0584805660905,841.3273611829709,15818463
2020-07-29,848.5757446289062,853.7784352560393,839.1930319410403,847.7753056331453,11152710
2020-07-30,855.0679321289062,865.0286905210155,852.666669634469,855.5570651247554,12492320
2020-07-31,859.114501953125,877.3017711582792,847.8197145182986,862.0048975342302,12704346
2020-08-03,851.0214233398438,858.5809195398967,842.6170314140195,853.7783943589204,8479792
2020-08-04,844.7514038085938,863.2944349796632,836.4804368712447,854.178572357572,11133170
2020-08-05,840.1712646484375,854.6232418624963,834.4793872945021,846.6635266328617,9614176
2020-08-06,863.427734375,866.5849787419669,838.2146161741376,847.9974923310772,10976491
2020-08-07,845.6851806640625,862.1826560823425,843.9953894677033,862.1826560823425,8010948
2020-08-10,846.08544921875,850.9324310285657,840.7048776405259,843.9065790962767,5716319
2020-08-11,843.5064086914062,855.5571244844961,841.416397699747,844.7959807021288,6802442
2020-08-12,849.2871704101562,852.7111557808378,837.9479261729596,843.1061597539189,6908726
2020-08-13,845.9521484375,861.3379365510299,843.3285475833909,849.1537958745939,5097703
2020-08-14,848.0864868164062,856.4464216794628,846.7080013554147,850.0875298577134,4663873
2020-08-17,851.5549926757812,864.8508230000228,848.5311725556618,848.5311725556618,9008210
2020-08-18,860.492919921875,861.9603731221357,852.6221727467841,857.2468161699777,6141761
2020-08-19,853.1558227539062,864.0503906281122,851.5105423794882,863.4723440854801,6622744
2020-08-20,849.4649658203125,858.6697414394546,846.0409265142877,852.8000373173586,5656501
2020-08-21,843.8176879882812,856.8467245492973,841.8166447521932,856.4909618168396,6513773
2020-08-24,842.5725708007812,846.6635705423753,835.2798695258903,842.2168080920477,5798574
2020-08-25,834.3015747070312,843.6842871892942,830.2994883794661,842.661510081764,6233918
2020-08-26,845.5962524414062,848.664529082758,834.5683152324956,837.1029478639203,5153601
2020-08-27,842.2613525390625,854.6233751505591,840.6160719738759,853.7784793406902,6154280
2020-08-28,831.7669677734375,847.1082991758344,829.8103813179368,846.1744898598689,7593610
2020-08-31,825.8527221679688,845.3295639226611,813.401786981312,831.7669380943386,12808355
2020-09-01,813.0015258789062,831.5445018819645,811.1783100162144,823.7626683082028,6907773
2020-09-02,821.7616577148438,823.8961252917443,812.4234570589932,813.7574857241148,5678118
2020-09-03,832.03369140625,844.3512556693266,821.7616812470158,823.9850624192209,8827948
2020-09-04,817.4483032226562,826.6530791095023,813.2683359684394,813.757468945879,8650342
2020-09-07,822.695556640625,824.9189379916248,812.0233261558255,817.226071086228,6700385
2020-09-08,835.3687133789062,846.6634999169238,823.1401176605683,827.0532900031419,12891964
2020-09-09,825.0966796875,841.3273608023443,823.5403130052546,831.544484513945,5528947
2020-09-10,836.0358276367188,837.7700759113605,822.4732016731856,831.811403156274,5171884
2020-09-11,841.0606689453125,848.5757084162922,827.9871763570061,831.4556728149255,6671903
2020-09-14,870.1425170898438,881.3927937670217,843.3729739822991,851.1103516720351,21871587
2020-09-15,873.7442016601562,884.0162101470628,864.1392074163185,871.1206014477344,11608203
2020-09-16,890.9088745117188,894.3773710041576,873.344162486157,876.9015725166505,10059251
2020-09-17,899.1353149414062,908.0288393226269,884.9056759314532,884.9056759314532,15628241
2020-09-18,891.2645874023438,906.0722732574046,888.5520189803201,899.1353349420978,12897633
2020-09-21,898.1571044921875,916.922420383844,889.7971693443608,890.2418455909096,14140637
2020-09-22,896.0225830078125,909.3628696034623,881.5261490968927,897.3566116673775,12625762
2020-09-23,906.9171752929688,922.2585052991503,896.5561973731888,907.272937991326,13486204
2020-09-24,867.4744262695312,897.356647732044,862.6719011893783,892.0205328793263,14427432
2020-09-25,899.5355224609375,902.6037991881054,867.1186156651046,867.8300867498103,13311078
2020-09-28,898.6017456054688,903.7155222408442,888.0184296386808,902.5148638530441,8554526
2020-09-29,897.356689453125,914.2543872723613,892.9988404080877,905.3608621043422,8708463
2020-09-30,896.6895751953125,910.6524190103227,893.7991798376286,897.3565895086241,8048817
2020-10-01,905.049560546875,912.9203081740026,899.8023592742787,907.6731069014063,5563358
2020-10-05,932.6638793945312,938.1779297729327,905.4052591225199,905.4052591225199,14212509
2020-10-06,938.9339599609375,942.7137083197667,917.2337359057736,938.2669455446735,9090819
2020-10-07,948.538818359375,953.3857453745362,920.9243837083324,929.2843177405523,9284008
2020-10-08,972.6847534179688,999.6321766955854,967.9712504631295,969.3941927030143,21482613
2020-10-09,984.3353881835938,990.116179420428,968.0156829949318,973.9298988191697,10567867
2020-10-12,1006.8358154296875,1013.8617209984341,989.0487676928728,998.7427304221416,14633537
2020-10-13,1029.6925048828125,1037.0296639837138,1009.9044091258363,1009.9044091258363,17523825
2020-10-14,1011.19384765625,1036.006805472397,1005.9466459073303,1033.4276613690083,16649573
2020-10-15,985.6249389648438,1054.772098003433,971.6176366515604,1049.435982836468,44288251
2020-10-16,1002.744873046875,1010.2598577165816,975.530710178442,990.6051905651315,18365685
2020-10-19,1001.3220825195312,1012.9725794999291,991.8949669691156,1009.4151692119575,12902123
2020-10-20,1011.6382446289062,1018.0415377848882,987.1810562972184,995.0963135063583,10448776
2020-10-21,1021.2877197265625,1026.623833671471,1009.4148879118445,1014.8844264180789,19811433
2020-10-22,1004.1234130859375,1029.870122728744,999.4543127885921,1015.6404837273107,11271335
2020-10-23,1009.0225219726562,1020.2588529523072,1006.9101136944408,1018.461039995563,9069862
2020-10-26,999.9884033203125,1015.4046703736363,991.6286394498173,1008.7977301307226,6309368
2020-10-27,980.5720825195312,997.5164472162594,968.257108002705,993.9208214034877,10172479
2020-10-28,967.7177124023438,993.0668285605852,961.8748209014216,984.7519445015805,7608392
2020-10-29,966.1895751953125,972.6167782545052,952.9307050666121,961.8299008616642,6935616
2020-10-30,953.380126953125,974.0549746098089,945.9641489893145,963.6276820854389,8800386
2020-11-02,963.8974609375,970.7740077152595,944.8405777524569,957.3353997515106,7183119
2020-11-03,955.1329345703125,970.2794838049434,950.5934138557352,963.6275552277524,7204782
2020-11-04,983.358642578125,1003.1795731985604,958.9534208526899,960.0320646738911,15702690
2020-11-05,992.3926391601562,1009.4718603051227,987.898107279902,997.6962087248129,9568890
2020-11-06,1000.2579956054688,1007.7638413416579,981.3359739040825,995.9881906365845,8807127
2020-11-09,1021.6521606445312,1030.146782630326,1007.808979490452,1015.1350889394092,10160320
2020-11-10,980.751953125,1001.2469549105268,969.021179738108,1001.2469549105268,15622869
2020-11-11,1009.0225219726562,1012.4832899684297,977.1113419904475,985.2015002957962,12514800
2020-11-12,1004.7526245117188,1026.551104623022,1001.1569989263492,1014.0562837679056,9180976
2020-11-13,1010.5504760742188,1018.4608958562762,1004.0783942378293,1006.7751132912881,6363212
2020-11-14,1018.8654174804688,1024.4387030108794,1016.753009381673,1022.0565790995628,1136144
2020-11-17,1010.1011962890625,1029.247948747196,1000.1683452416518,1029.0232221208319,12813968
2020-11-18,998.2803955078125,1018.1910814742046,990.1002607205266,1014.4157190568177,9839468
2020-11-19,985.8756713867188,1002.0109986380805,983.223941191022,988.7971174154462,10092343
2020-11-20,991.8081665039062,996.8870086472051,980.7965651910764,994.1902899583488,8063554
2020-11-23,1024.618408203125,1029.0680605911875,990.5498346910413,993.2915430229722,10546363
2020-11-24,1024.79833984375,1038.1470786494122,1018.7756008048077,1029.2478828690405,8515426
2020-11-25,1002.8650512695312,1027.89957516381,998.9098407527624,1022.0566829569321,8958701
2020-11-26,1000.6624755859375,1006.7300932705184,987.2688591474981,1006.7300932705184,10962256
2020-11-27,988.797119140625,1007.6741550514914,980.7069608931107,1004.9774356356534,25306145
2020-12-01,1022.8206176757812,1024.9780149656694,993.3365538132581,993.3365538132581,8933802
2020-12-02,1025.562255859375,1031.4500264945855,1007.6739979112485,1019.3597802242247,6741637
2020-12-03,1012.572998046875,1031.0455671390541,1009.202099287702,1031.0455671390541,16212632
2020-12-04,1019.9442749023438,1022.0566832163303,1002.2807403572632,1011.2698052932028,10564055
2020-12-07,1027.8995361328125,1036.439147495525,1021.1577376885658,1031.3154245698145,7792141
2020-12-08,1036.753662109375,1049.023756268758,1029.247815704994,1029.247815704994,12308330
2020-12-09,1056.3948974609375,1060.2602393853772,1040.0348427035874,1049.967803632564,10039346
2020-12-10,1049.6978759765625,1053.2036326399734,1033.7422884804512,1040.394217326194,9488782
2020-12-11,1045.60791015625,1053.473341378672,1038.461647966079,1042.461737667281,10574009
2020-12-14,1046.821533203125,1054.0576641699872,1032.1243252009788,1051.1812074687161,6728187
2020-12-15,1037.8773193359375,1046.0573457233122,1035.5401846152286,1039.1358102562535,6905926
2020-12-16,1047.8551025390625,1050.7316687360103,1036.9783575022489,1042.731380166364,7788404
2020-12-17,1042.0120849609375,1050.7315414560378,1039.3153662009663,1048.0348226960666,6658153
2020-12-18,1069.518798828125,1074.1930678675205,1056.7542630624607,1063.2713339763013,15995676
2020-12-21,1058.2825927734375,1087.4520627787485,1035.5852052262885,1067.9008477628877,10858352
2020-12-22,1097.1153564453125,1100.1266712007807,1057.2038868744687,1062.5074570408517,10901851
2020-12-23,1126.3743896484375,1131.5879794551226,1106.149001372214,1112.8458082651061,15878346
2020-12-24,1111.09326171875,1123.543092988199,1102.059208814937,1123.543092988199,7313885
2020-12-28,1114.91357421875,1121.835109125127,1111.0482330758468,1113.250509710664,4607051
2020-12-29,1123.90283203125,1127.6332061931685,1110.1495187971482,1110.1495187971482,6878105
2020-12-30,1120.75634765625,1126.599238235708,1112.9807867084028,1126.3295224709036,5194690
2020-12-31,1128.8466796875,1131.1838143373934,1113.7450085608632,1117.3406340929403,7430470
2021-01-01,1133.026611328125,1137.5661328739448,1128.846784044505,1130.7344656773969,4253550
2021-01-04,1158.0162353515625,1159.5893216406098,1133.655892478559,1140.7122861720418,7208454
2021-01-05,1163.005126953125,1167.6793962718457,1146.1506322032428,1152.397987698619,8145280
2021-01-06,1152.4879150390625,1170.3761749898576,1139.8583455016612,1168.5783621250498,7161715
2021-01-07,1134.554931640625,1166.4661143797293,1128.5771810970573,1164.9828966163172,10954918
2021-01-08,1179.454833984375,1183.6797590729552,1149.0268802628925,1149.0268802628925,13186251
2021-01-11,1237.074951171875,1243.5021539161944,1204.5345831895638,1206.422264694874,20528626
2021-01-12,1233.0748291015625,1238.6929939872084,1222.5126791165483,1238.6929939872084,8309868
2021-01-13,1246.91796875,1251.9968115873107,1222.5126393349674,1234.9624703704742,14442997
2021-01-14,1231.9512939453125,1244.0865310618844,1185.1631691706132,1222.512776187979,27521697
2021-01-15,1208.984130859375,1226.5128058343928,1204.534588026862,1222.5127162063673,15018441
2021-01-18,1179.4100341796875,1204.5344209333668,1173.9716072678934,1202.7366083648096,8861765
2021-01-19,1183.5452880859375,1196.444574664725,1179.365350834049,1186.5566029732809,5585744
2021-01-20,1204.0401611328125,1212.0854394347348,1187.050917567979,1187.050917567979,8225838
2021-01-21,1204.2647705078125,1223.456508502453,1200.039954634344,1213.5235496302355,6142421
2021-01-22,1205.298583984375,1218.9170374326206,1192.4442887342746,1192.8487527087666,9646591
2021-01-25,1191.1407470703125,1211.6358551336596,1180.264002504233,1209.0290048501095,6542611
2021-01-27,1169.47705078125,1193.343056009239,1155.1844192215976,1186.1966853645285,8133665
2021-01-28,1147.1842041015625,1165.3870571197945,1143.9032838104918,1161.207230506836,4660690
2021-01-29,1113.7901611328125,1160.6231686112105,1106.5539197962464,1156.2185047424223,12183519
2021-02-01,1133.4310302734375,1148.757317589654,1115.542772094857,1124.1273715657414,8880279
2021-02-02,1142.7347412109375,1163.544445956527,1135.8580854240654,1150.6001720747295,6892490
2021-02-03,1154.780029296875,1172.1738446935738,1144.3077486924228,1148.4876850385506,8182968
2021-02-04,1150.015869140625,1162.645547823461,1143.4539183255606,1155.0947121946751,5032240
2021-02-05,1143.4986572265625,1158.4654687395494,1134.4197257414637,1156.3530609267932,5477481
2021-02-08,1171.7694091796875,1177.5673112093796,1146.5550423263844,1155.544105770731,6921922
2021-02-09,1173.567138671875,1197.3431659047264,1166.6454944725515,1174.7806402048784,7965949
2021-02-10,1165.43212890625,1172.4885220871072,1153.8362145862936,1164.8029383282565,5951207
2021-02-11,1161.971435546875,1164.9827501851146,1153.34195563961,1158.6904050838061,4673317
2021-02-12,1177.3876953125,1189.9273962192688,1169.971717205751,1173.0729005221121,5797875
2021-02-15,1177.2529296875,1194.1074267059048,1174.9606742010776,1186.5565900956997,4363513
2021-02-16,1159.94873046875,1186.3316088600113,1155.9935207379995,1181.1628975503354,6896421
2021-02-17,1151.76904296875,1163.6345659134886,1146.1058876320571,1159.9490708874566,4575741
2021-02-18,1161.7916259765625,1173.9718525654648,1146.1057519302967,1147.004658402399,6437551
2021-02-19,1160.7579345703125,1168.1289235162828,1147.7237911374643,1165.0726196619328,5389696
2021-02-22,1137.29638671875,1176.26406876987,1132.622117111476,1164.0838425867946,7371303
2021-02-23,1138.3299560546875,1160.488018003576,1130.4196465568173,1142.6447501297232,6612942
2021-02-24,1145.4764404296875,1147.5438592595076,1125.4307843249578,1132.6670245537844,4537258
2021-02-25,1145.701171875,1168.3535687858594,1143.4089167113777,1158.1958827879412,8788221
2021-02-26,1126.599365234375,1145.476398465199,1118.9136720984854,1140.7121509483654,15132388
2021-03-01,1138.914306640625,1154.6451672295839,1131.7230560856724,1135.5883971508695,5756286
2021-03-02,1172.6234130859375,1177.5673983461695,1149.8810369969556,1152.6227454422717,10461434
2021-03-03,1207.7255859375,1210.8267687361183,1175.7694235388587,1185.8371300625734,9056399
2021-03-04,1195.8599853515625,1225.9733466808868,1191.8598961713678,1200.0399216312892,12041941
2021-03-05,1183.590087890625,1204.534652227999,1173.1179154517301,1194.1972279738034,6486176
2021-03-08,1200.7139892578125,1210.01764673452,1184.0392349030715,1190.8710099924108,5119392
2021-03-09,1209.5235595703125,1213.9281131798352,1185.4328239759857,1195.096067849155,6518173
2021-03-10,1229.8388671875,1235.0974479127865,1218.0182255617362,1219.7261697427994,7925984
2021-03-12,1235.8614501953125,1251.0080011886434,1231.5467652849002,1234.1984952903686,9462061
2021-03-15,1234.7379150390625,1240.4010697368958,1221.1644491803665,1231.5018736673553,6658635
2021-03-16,1244.08642578125,1263.8623660754606,1240.9402534617163,1245.9292277460324,9352771
2021-03-17,1246.783203125,1258.4689865717376,1242.2886710301009,1251.502461824644,7626744
2021-03-18,1201.927734375,1252.850804257224,1180.7135651242072,1252.850804257224,10961755
2021-03-19,1208.53466796875,1218.1979117877854,1184.7586375338283,1195.545514355077,12767112
2021-03-22,1232.220947265625,1236.895216692607,1201.0288290881942,1213.6135187929153,4862758
2021-03-23,1232.8951416015625,1243.4123028011156,1222.1531440677036,1233.7040695939993,7165335
2021-03-24,1216.89453125,1231.9062241424815,1210.1527332929363,1220.5800255205713,6134303
2021-03-25,1198.9615478515625,1215.7710557095647,1193.3882616473993,1210.6023432730915,8749994
2021-03-26,1201.1185302734375,1219.5461090568454,1197.3431677804524,1208.7592336714358,4922071
2021-03-30,1245.255126953125,1258.4690076414445,1201.0738537746122,1210.7370979404304,10546381
2021-03-31,1229.7489013671875,1247.6820395275622,1225.479096116643,1242.2886013163481,8220987
2021-04-01,1245.1650390625,1250.9180616804947,1232.4006127133255,1240.4907699083803,5675155
2021-04-05,1267.3682861328125,1280.941752228006,1246.783305501926,1250.3789314730923,9479572
2021-04-06,1268.40185546875,1281.8404615772447,1264.266798454032,1279.143742513618,5793571
2021-04-07,1285.6158447265625,1289.885649978232,1264.401676369487,1267.682706561463,5879234
2021-04-08,1294.290283203125,1304.942301480815,1277.345920489526,1285.436077621409,5654434
2021-04-09,1295.3690185546875,1307.9087180419417,1285.4810488650235,1307.9087180419417,6052712
2021-04-12,1281.61572265625,1328.1791152653936,1271.9524794379056,1324.9879538455637,20384532
