Price,Close,High,Low,Open,Volume
2020-03-13,1658.83,1671.41,1383.09,1550.10,8029720
2020-03-16,1557.90,1691.85,1539.03,1611.72,7844271
2020-03-17,1522.64,1589.68,1490.63,1588.76,5713248
2020-03-18,1519.33,1573.65,1494.86,1539.90,7258778
2020-03-19,1513.74,1559.16,1430.85,1442.83,5135111
2020-03-20,1662.77,1728.95,1505.09,1507.86,8547498
2020-03-23,1544.59,1618.87,1496.53,1498.61,7003490
2020-03-24,1575.53,1637.37,1510.50,1529.19,6350865
2020-03-25,1619.15,1674.38,1554.12,1572.62,2765520
2020-03-26,1656.75,1694.77,1593.48,1694.36,4556067
2020-03-27,1687.79,1711.38,1619.24,1683.63,4331250
2020-03-30,1645.24,1762.26,1631.41,1633.67,8513547
2020-03-31,1689.27,1716.00,1646.62,1699.72,3927593
2020-04-01,1580.71,1697.27,1574.47,1689.08,4941878
2020-04-03,1530.25,1609.62,1526.36,1609.62,5735369
2020-04-07,1642.18,1652.03,1577.24,1581.87,5427577
2020-04-08,1577.66,1670.68,1573.54,1628.12,6285615
2020-04-09,1633.81,1645.51,1601.48,1619.29,5307397
2020-04-13,1627.43,1653.10,1615.17,1629.05,2990438
2020-04-15,1605.13,1676.23,1598.33,1651.25,4761399
2020-04-16,1587.46,1632.65,1549.54,1581.82,6245533
2020-04-17,1670.86,1713.18,1621.65,1665.12,9895823
2020-04-20,1682.38,1692.88,1667.44,1692.88,3244282
2020-04-21,1607.45,1660.13,1598.24,1632.75,5122541
2020-04-22,1636.91,1655.87,1590.33,1607.45,3829836
2020-04-23,1737.51,1757.63,1628.91,1646.62,5934366
2020-04-24,1682.28,1713.18,1672.34,1702.77,2987102
2020-04-27,1698.98,1734.50,1688.25,1695.00,3374741
2020-04-28,1719.75,1728.03,1695.28,1725.25,2678505
2020-04-29,1762.86,1769.24,1711.42,1733.58,4241510
2020-04-30,1863.51,1879.74,1796.67,1831.64,5915544
2020-05-04,1785.80,1818.69,1770.26,1818.69,3729348
2020-05-05,1787.93,1828.86,1782.61,1808.60,2905528
2020-05-06,1760.96,1807.31,1751.71,1794.45,3517431
2020-05-07,1749.91,1789.50,1742.23,1766.88,3166754
2020-05-08,1751.53,1794.17,1744.91,1793.80,2686530
2020-05-11,1790.29,1805.18,1765.96,1765.96,2449841
2020-05-12,1803.42,1809.90,1767.11,1788.53,3256595
2020-05-13,1803.56,1844.59,1781.36,1844.59,2656665
2020-05-14,1759.81,1779.00,1749.40,1766.88,2263146
2020-05-15,1751.06,1773.73,1725.44,1772.43,3173682
2020-05-18,1799.81,1806.61,1731.82,1764.11,3727694
2020-05-19,1802.64,1819.10,1760.41,1760.41,3198693
2020-05-20,1807.22,1815.82,1786.96,1803.88,2778505
2020-05-21,1842.00,1848.29,1795.70,1800.18,3400908
2020-05-22,1868.96,1879.74,1814.29,1828.95,3663418
2020-05-26,1797.41,1872.34,1780.76,1864.01,4575317
2020-05-27,1855.04,1859.39,1795.79,1812.21,3482160
2020-05-28,1854.12,1863.09,1823.59,1839.50,3475681
2020-05-29,1824.56,1852.59,1815.36,1833.49,7237735
2020-06-01,1892.00,1905.64,1832.65,1840.89,3747773
2020-06-02,1893.76,1925.07,1887.19,1905.83,2443886
2020-06-03,1898.39,1914.72,1874.13,1903.68,3699799
2020-06-04,1940.52,1948.36,1898.95,1898.95,4048593
2020-06-05,1900.34,1946.50,1892.97,1940.56,3573289
2020-06-08,1922.15,1943.72,1913.19,1928.18,2957841
2020-06-09,1922.42,1944.18,1911.48,1914.12,2909439
2020-06-10,1956.47,1978.04,1923.77,1927.06,5168397
2020-06-11,1918.34,1952.99,1912.91,1948.36,2269513
2020-06-12,1892.22,1901.22,1865.78,1865.97,2842642
2020-06-15,1883.32,1910.32,1856.46,1891.85,2399022
2020-06-16,1898.07,1924.19,1884.34,1915.88,2146528
2020-06-17,1899.93,1910.18,1880.21,1898.25,2703527
2020-06-18,1890.93,1910.50,1878.96,1897.33,1944389
2020-06-19,1896.96,1939.08,1885.27,1894.54,5681758
2020-06-22,1881.51,1904.05,1873.34,1901.97,3196138
2020-06-23,1888.33,1896.40,1864.85,1880.63,4205944
2020-06-24,1894.73,1915.19,1884.89,1887.12,2560937
2020-06-25,1870.51,1911.24,1864.16,1888.05,3043931
2020-06-26,1965.84,1978.04,1874.09,1878.77,6300722
2020-06-29,1949.89,1973.96,1940.28,1955.78,3076341
2020-06-30,1931.79,1959.40,1925.21,1948.36,3071725
2020-07-01,1940.98,1961.30,1929.34,1929.52,2503466
2020-07-02,2001.38,2008.66,1946.50,1950.21,3758699
2020-07-03,2040.81,2045.77,2004.26,2007.41,4185208
2020-07-06,2099.77,2105.99,2045.77,2045.77,5190366
2020-07-07,2105.99,2136.42,2070.96,2110.72,5630055
2020-07-08,2058.67,2110.16,2048.19,2106.08,2793358
2020-07-09,2045.17,2082.42,2032.83,2068.04,3443998
2020-07-10,2061.87,2087.38,2018.87,2046.01,9610320
2020-07-13,2059.69,2082.84,2050.41,2059.69,2963503
2020-07-14,2015.11,2077.32,2008.66,2050.41,2976738
2020-07-15,2072.59,2096.80,2023.60,2027.22,5569321
2020-07-16,2078.03,2169.39,2064.40,2086.63,8582118
2020-07-17,2046.41,2086.53,2036.46,2080.12,4509135
2020-07-20,2053.06,2070.73,2037.16,2046.64,2952646
2020-07-21,2069.01,2081.65,2046.78,2073.61,2665286
2020-07-22,2037.30,2074.54,2031.02,2074.54,2861534
2020-07-23,2018.93,2037.30,2011.31,2037.30,2265766
2020-07-24,2006.10,2011.31,1976.07,2003.40,3665100
2020-07-27,2052.04,2059.66,2011.77,2013.17,4248480
2020-07-28,2147.77,2157.30,2059.66,2059.66,8092319
2020-07-29,2116.43,2177.75,2088.53,2131.26,6090431
2020-07-30,2119.64,2192.63,2112.90,2125.59,7098496
2020-07-31,2121.40,2171.06,2099.13,2141.63,4723290
2020-08-03,2096.06,2142.28,2074.26,2129.82,4012337
2020-08-04,2091.93,2110.48,2069.01,2101.46,2927928
2020-08-05,2101.04,2138.70,2095.00,2101.51,3800641
2020-08-06,2146.23,2156.83,2106.48,2115.45,4748047
2020-08-07,2134.38,2164.74,2126.61,2146.14,3165491
2020-08-10,2122.71,2161.95,2116.43,2155.44,2929353
2020-08-11,2120.01,2149.86,2116.01,2122.89,2774423
2020-08-12,2099.04,2135.35,2089.00,2127.87,3415751
2020-08-13,2096.34,2138.70,2092.67,2113.59,2695682
2020-08-14,2084.91,2121.31,2076.49,2117.31,2270405
2020-08-17,2095.37,2110.80,2081.28,2104.30,2625630
2020-08-18,2110.57,2128.47,2090.63,2104.11,3493374
2020-08-19,2098.34,2124.38,2094.53,2116.71,2843005
2020-08-20,2094.86,2116.90,2082.95,2098.72,2895164
2020-08-21,2090.90,2111.73,2083.88,2101.50,1975294
2020-08-24,2090.44,2101.46,2073.61,2092.76,2167966
2020-08-25,2085.37,2092.21,2076.91,2087.56,1663419
2020-08-26,2095.46,2101.41,2061.01,2084.77,2618149
2020-08-27,2090.72,2126.94,2084.53,2107.08,3579393
2020-08-28,2081.56,2120.06,2078.35,2109.32,2941136
2020-08-31,2098.95,2116.57,2071.75,2082.91,6018154
2020-09-01,2088.81,2118.24,2084.12,2109.87,3610908
2020-09-02,2106.29,2109.64,2084.44,2089.42,2084137
2020-09-03,2138.24,2161.02,2108.94,2108.94,4654146
2020-09-04,2128.29,2161.25,2104.25,2115.45,5231303
2020-09-07,2163.85,2179.15,2123.22,2128.47,4620401
2020-09-08,2183.52,2222.81,2163.85,2172.13,7453998
2020-09-09,2164.41,2193.56,2157.30,2161.95,3866535
2020-09-10,2167.67,2183.80,2161.30,2171.25,2308813
2020-09-11,2207.60,2215.88,2166.74,2167.48,4145424
2020-09-14,2316.68,2330.02,2214.81,2216.90,7512131
2020-09-15,2316.68,2360.01,2291.76,2316.68,7318770
2020-09-16,2327.46,2331.74,2303.57,2314.40,3074003
2020-09-17,2288.36,2320.72,2278.74,2306.08,4828176
2020-09-18,2278.09,2325.05,2265.53,2310.73,4183256
2020-09-21,2292.41,2329.23,2280.18,2292.13,4598809
2020-09-22,2346.01,2375.82,2285.62,2310.73,7499613
2020-09-23,2294.41,2343.13,2240.06,2333.97,7502280
2020-09-24,2168.69,2278.18,2141.12,2278.18,8424708
2020-09-25,2252.42,2268.88,2187.15,2201.93,8228267
2020-09-28,2256.14,2272.60,2200.07,2268.88,4347166
2020-09-29,2313.89,2334.95,2256.14,2264.09,6995811
2020-09-30,2317.51,2329.32,2287.48,2314.45,3917166
2020-10-01,2346.48,2361.87,2317.51,2333.97,2610337
2020-10-05,2516.04,2536.78,2420.50,2436.26,17412105
2020-10-06,2523.94,2544.12,2464.25,2544.12,9846367
2020-10-07,2544.08,2575.74,2513.44,2549.70,9656101
2020-10-08,2627.53,2682.67,2603.64,2603.64,19839329
2020-10-09,2615.68,2631.39,2585.04,2612.93,7739245
2020-10-12,2631.53,2653.85,2604.33,2618.05,4623203
2020-10-13,2628.32,2654.68,2614.98,2645.48,4209878
2020-10-14,2623.70,2653.96,2603.11,2653.96,4395936
2020-10-15,2559.27,2640.65,2546.57,2625.01,6629355
2020-10-16,2580.46,2588.26,2550.58,2568.14,5273773
2020-10-19,2532.14,2590.46,2527.52,2590.46,3331194
2020-10-20,2557.77,2577.29,2538.11,2544.70,3406273
2020-10-21,2498.38,2567.11,2486.85,2557.77,4570143
2020-10-22,2494.41,2508.89,2463.55,2484.93,5262294
2020-10-23,2509.03,2523.22,2493.43,2509.96,3499091
2020-10-26,2510.33,2530.64,2493.80,2511.97,2672752
2020-10-27,2456.12,2538.30,2450.47,2521.12,3537502
2020-10-28,2448.70,2480.22,2433.57,2474.66,3569445
2020-10-29,2458.46,2479.33,2428.20,2435.44,3105968
2020-10-30,2488.53,2497.40,2448.14,2461.68,3427003
2020-11-02,2432.26,2488.53,2428.02,2484.00,2571196
2020-11-03,2459.35,2488.67,2428.95,2431.70,2879269
2020-11-04,2477.60,2541.76,2437.31,2437.31,4893928
2020-11-05,2508.00,2530.69,2490.54,2507.34,2816502
2020-11-06,2528.31,2533.73,2503.89,2520.42,3884421
2020-11-09,2546.19,2562.44,2516.78,2550.39,3646592
2020-11-10,2474.29,2533.63,2463.78,2518.74,4760020
2020-11-11,2509.96,2514.63,2468.50,2491.42,3242441
2020-11-12,2494.32,2533.49,2485.63,2508.28,2437505
2020-11-13,2481.06,2488.57,2461.59,2480.03,2548093
2020-11-14,2493.66,2511.08,2484.05,2500.76,298819
2020-11-17,2489.65,2516.68,2474.71,2516.68,2827273
2020-11-18,2452.86,2487.92,2434.55,2484.93,2893762
2020-11-19,2462.43,2499.08,2456.78,2462.52,4167501
2020-11-20,2484.23,2498.94,2453.70,2479.33,2711471
2020-11-23,2544.00,2549.37,2488.67,2512.01,3706418
2020-11-24,2541.94,2561.51,2526.02,2553.48,3120516
2020-11-25,2522.57,2552.12,2510.33,2548.43,3302249
2020-11-26,2540.59,2550.25,2502.68,2508.28,2341099
2020-11-27,2502.35,2537.88,2492.45,2526.02,6086808
2020-12-01,2546.38,2554.88,2450.80,2501.74,3605017
2020-12-02,2567.62,2572.43,2523.64,2539.09,2509032
2020-12-03,2530.18,2590.36,2522.10,2590.36,2852548
2020-12-04,2547.08,2557.63,2520.42,2531.44,2686527
2020-12-07,2556.56,2562.44,2527.09,2535.36,1996400
2020-12-08,2612.21,2619.92,2551.65,2558.71,4277818
2020-12-09,2624.82,2652.09,2608.34,2628.74,3659996
2020-12-10,2600.07,2640.23,2596.29,2631.55,2127801
2020-12-11,2599.42,2621.93,2581.63,2607.92,1795408
2020-12-14,2612.59,2618.47,2573.88,2616.60,2483658
2020-12-15,2578.83,2609.79,2572.71,2601.66,2365509
2020-12-16,2628.00,2633.23,2577.80,2595.13,2565149
2020-12-17,2650.41,2664.88,2619.41,2625.01,2863460
2020-12-18,2671.70,2706.25,2657.88,2678.24,6076692
2020-12-21,2633.55,2695.51,2600.73,2671.70,2705195
2020-12-22,2682.44,2692.85,2632.15,2646.49,2881737
2020-12-23,2716.29,2725.86,2675.86,2685.75,2790988
2020-12-24,2716.85,2728.06,2692.43,2716.52,1807144
2020-12-28,2735.57,2754.53,2709.99,2717.46,2108994
2020-12-29,2736.60,2756.68,2726.80,2726.80,1994151
2020-12-30,2716.80,2752.66,2709.99,2740.24,2637968
2020-12-31,2673.33,2712.79,2656.76,2708.12,4040956
2021-01-01,2734.50,2745.47,2688.51,2689.44,2681440
2021-01-04,2838.34,2848.89,2746.36,2754.81,5113293
2021-01-05,2888.35,2908.19,2838.48,2838.48,5801309
2021-01-06,2849.60,2907.49,2836.24,2894.89,3726716
2021-01-07,2832.13,2877.00,2801.74,2871.54,3717827
2021-01-08,2914.40,2921.03,2857.53,2885.55,5879039
2021-01-11,2966.28,3016.28,2938.36,3016.28,9508039
2021-01-12,2964.78,2997.61,2941.58,2966.28,3611458
2021-01-13,2949.94,2966.79,2919.40,2964.92,3572801
2021-01-14,3041.39,3056.17,2919.48,2951.85,6931542
2021-01-15,3025.16,3063.19,3003.31,3026.70,4131692
2021-01-18,3014.30,3047.05,2982.17,3040.74,4160906
2021-01-19,3050.75,3067.87,3023.90,3024.83,2975735
2021-01-20,3095.75,3113.67,3056.74,3059.45,3453446
2021-01-21,3063.05,3096.08,3052.06,3092.19,2778546
2021-01-22,3090.42,3110.91,3033.16,3033.16,3052459
2021-01-25,3079.38,3124.75,3067.54,3095.89,2272887
2021-01-27,3051.07,3093.55,3019.22,3087.52,2786662
2021-01-28,2990.73,3064.13,2978.80,3022.02,3083938
2021-01-29,2911.01,3009.72,2900.39,3003.36,5445659
2021-02-01,2937.21,2961.21,2848.09,2900.40,3985846
2021-02-02,2997.18,3016.41,2947.18,2969.63,2881837
2021-02-03,2994.00,3027.64,2959.01,3006.12,2505866
2021-02-04,2983.15,3029.37,2971.50,3008.97,2057261
2021-02-05,2954.61,2999.43,2927.53,2992.97,2366135
2021-02-08,3007.15,3018.28,2951.99,2984.13,2526592
2021-02-09,2972.34,3036.81,2960.27,2989.28,2658751
2021-02-10,3006.40,3012.11,2954.01,2979.92,2127983
2021-02-11,2999.57,3012.01,2979.97,3007.99,1165882
2021-02-12,2985.35,3036.53,2977.11,2979.17,2777404
2021-02-15,2937.68,3002.38,2929.91,3002.38,2630853
2021-02-16,2908.63,2963.69,2900.39,2947.18,3435770
2021-02-17,2875.23,2931.13,2849.45,2905.17,3678426
2021-02-18,2860.49,2898.43,2835.84,2867.65,4189909
2021-02-19,2874.06,2888.37,2821.94,2861.10,3725028
2021-02-22,2767.96,2896.65,2753.64,2896.65,5366696
2021-02-23,2788.31,2833.03,2776.89,2778.77,3832829
2021-02-24,2758.28,2809.97,2733.06,2780.64,3774549
2021-02-25,2802.44,2834.81,2777.32,2782.51,4224073
2021-02-26,2707.94,2780.96,2694.56,2769.41,5553153
2021-03-01,2735.91,2774.09,2714.96,2737.60,3265871
2021-03-02,2812.77,2830.22,2758.18,2769.41,3306469
2021-03-03,2862.13,2866.71,2803.93,2839.58,3509857
2021-03-04,2853.33,2883.04,2821.85,2828.35,3916760
2021-03-05,2814.37,2865.96,2803.65,2821.90,3203686
2021-03-08,2813.34,2837.71,2803.09,2821.80,2003125
2021-03-09,2854.50,2869.43,2799.44,2813.34,1942397
2021-03-10,2873.21,2894.03,2862.97,2877.00,3053778
2021-03-12,2861.05,2916.30,2845.52,2877.00,2938317
2021-03-15,2868.72,2899.46,2845.19,2845.19,3097083
2021-03-16,2909.80,2938.75,2862.97,2862.97,4894756
2021-03-17,2912.51,2951.85,2886.64,2905.07,3838390
2021-03-18,2840.98,2943.85,2794.72,2924.67,3656306
2021-03-19,2853.80,2899.46,2811.51,2834.90,5776626
2021-03-22,2928.14,2937.30,2824.28,2852.40,2821646
2021-03-23,2940.25,2964.95,2921.77,2937.82,3305973
2021-03-24,2920.14,2949.33,2910.83,2910.87,2207104
2021-03-25,2867.51,2929.26,2853.61,2911.81,3179786
2021-03-26,2869.33,2917.24,2847.11,2891.65,3697370
2021-03-30,2955.17,2983.15,2863.81,2884.49,4694008
2021-03-31,2973.23,2998.63,2930.33,2951.85,3530069
2021-04-01,2961.21,3007.99,2942.50,2985.63,4285076
2021-04-05,3030.35,3052.90,2948.11,2966.82,5317862
2021-04-06,3054.49,3064.13,3022.02,3064.13,2291562
2021-04-07,3060.76,3066.51,3026.52,3049.16,2491268
2021-04-08,3103.75,3120.26,3055.75,3059.45,2578118
2021-04-09,3108.33,3138.37,3095.00,3138.04,2911129
2021-04-12,3037.51,3123.16,3006.31,3108.33,3791828
2021-04-13,2904.18,3007.05,2875.18,3007.05,8654596
2021-04-15,3011.69,3028.81,2888.65,2956.81,6062760
2021-04-16,2989.42,3037.93,2977.68,3021.09,3224657
2021-04-19,2958.22,2983.66,2933.24,2964.95,2679106
2021-04-20,2942.08,3017.67,2925.05,3017.35,3141893
2021-04-22,2917.98,2945.30,2905.31,2945.30,1988980
2021-04-23,2909.28,2918.17,2892.02,2905.07,1615309
2021-04-26,2901.14,2949.98,2889.21,2902.31,2490260
2021-04-27,2930.33,2934.17,2903.20,2906.01,1471417
2021-04-28,2922.94,2948.11,2911.62,2947.13,1639037
2021-04-29,2914.66,2954.05,2905.54,2943.06,1621395
2021-04-30,2840.19,2930.38,2825.55,2899.46,3072305
2021-05-03,2841.45,2858.29,2810.58,2830.13,1545831
2021-05-04,2853.38,2891.04,2839.58,2865.59,1990777
2021-05-05,2896.37,2899.83,2855.86,2872.33,1939289
2021-05-06,2911.11,2932.21,2876.07,2905.54,1791671
2021-05-07,2931.18,2956.39,2911.43,2931.27,1912540
2021-05-10,2942.96,2960.46,2923.78,2943.39,2137153
2021-05-11,2921.54,2926.69,2892.11,2923.79,2415625
2021-05-12,2888.79,2919.11,2872.89,2919.11,1978558
2021-05-14,2855.02,2898.99,2844.26,2898.99,2043935
2021-05-17,2872.09,2877.19,2840.52,2858.29,2890462
2021-05-18,2889.92,2922.85,2879.81,2900.39,2098538
2021-05-19,2883.55,2917.24,2869.61,2885.43,1986041
2021-05-20,2862.97,2889.92,2855.58,2869.61,2329027
2021-05-21,2882.15,2889.35,2858.39,2863.91,1685566
2021-05-24,2883.09,2905.07,2874.20,2883.09,1652260
2021-05-25,2927.75,2941.14,2897.75,2907.06,1841613
2021-05-26,2969.58,2975.69,2918.16,2933.39,1923753
2021-05-27,2989.80,3025.29,2972.69,2972.83,5959785
2021-05-28,2955.57,3006.72,2948.10,2998.73,1763701
2021-05-31,2970.19,2980.72,2941.47,2961.59,1652799
2021-06-01,2964.41,2980.35,2944.67,2979.08,1377441
2021-06-02,2942.27,2970.48,2928.69,2962.39,2240078
2021-06-03,2953.37,2965.87,2935.88,2965.87,1281706
2021-06-04,2955.72,2968.03,2938.09,2940.91,1836060
2021-06-07,2992.81,2999.62,2946.17,2956.89,2559821
2021-06-08,3008.74,3037.75,2996.57,3006.72,2574057
2021-06-09,3008.84,3027.40,2995.63,3010.48,1710925
2021-06-10,3024.40,3031.17,3002.02,3018.00,1874324
2021-06-11,3077.99,3111.08,3018.94,3019.46,3452954
2021-06-14,3080.38,3110.80,3074.74,3082.88,1847360
2021-06-15,3067.60,3100.74,3057.07,3100.74,1304985
2021-06-16,3078.50,3097.64,3058.43,3066.99,1635552
2021-06-17,3119.31,3136.51,3065.01,3070.18,2273413
2021-06-18,3100.08,3157.15,3079.11,3150.47,3380431
2021-06-21,3077.33,3089.46,3057.21,3069.71,1130569
2021-06-22,3103.75,3128.05,3088.52,3106.38,1708688
2021-06-23,3066.33,3129.88,3061.63,3129.88,1467104
2021-06-24,3171.82,3180.66,3082.41,3087.58,4155204
2021-06-25,3178.59,3196.31,3149.63,3173.37,2722861
2021-06-28,3137.17,3188.65,3133.65,3188.65,1355238
2021-06-29,3141.03,3164.95,3127.53,3142.11,1497322
2021-06-30,3145.63,3179.72,3138.82,3145.87,1693146
2021-07-01,3141.64,3160.91,3133.04,3157.15,990310
2021-07-02,3126.55,3139.95,3098.11,3131.77,1682274
2021-07-05,3122.36,3172.19,3104.50,3142.11,1972858
2021-07-06,3067.17,3128.94,3061.35,3114.84,2159420
2021-07-07,3079.07,3086.35,3047.71,3079.11,2640710
2021-07-08,3063.60,3100.74,3038.59,3100.74,2485811
2021-07-09,3016.26,3085.70,3009.54,3055.61,6365067
2021-07-12,3002.11,3042.45,2997.65,3041.51,1892226
2021-07-13,2996.90,3021.76,2985.10,3021.76,1809339
2021-07-14,3022.28,3029.29,2994.50,2996.38,2044279
2021-07-15,3017.95,3045.18,3009.51,3041.17,2232968
2021-07-16,3010.27,3033.87,3007.63,3027.42,1256526
2021-07-19,3000.66,3014.98,2992.55,2996.32,1597058
2021-07-20,3020.63,3029.30,2973.85,3000.66,1811945
2021-07-22,3030.57,3038.68,3005.74,3005.74,2859334
2021-07-23,3027.27,3054.32,3021.43,3043.43,1776193
2021-07-26,3012.86,3038.02,3006.55,3015.17,1259611
2021-07-27,2999.10,3024.59,2978.56,3015.17,1121367
2021-07-28,3013.09,3019.36,2951.47,3003.86,1660654
2021-07-29,3011.21,3039.15,3006.03,3015.40,1731997
2021-07-30,2984.50,3037.31,2979.69,3033.07,2999943
2021-08-02,3033.45,3038.63,2984.07,2996.32,2608669
2021-08-03,3095.16,3099.97,3033.02,3042.49,3804735
2021-08-04,3084.85,3114.29,3072.83,3109.39,2929598
2021-08-05,3094.27,3123.52,3074.06,3085.83,2534521
2021-08-06,3118.62,3132.00,3076.41,3083.53,2292362
2021-08-09,3130.78,3144.25,3118.81,3131.91,1510489
2021-08-10,3141.33,3156.41,3124.09,3124.09,2040777
2021-08-11,3151.04,3165.93,3134.93,3156.50,1929707
2021-08-12,3158.15,3173.46,3133.89,3133.89,1310205
2021-08-13,3263.35,3278.99,3163.57,3166.63,4363584
2021-08-16,3272.35,3292.52,3238.01,3260.15,2083489
2021-08-17,3347.83,3355.13,3262.98,3280.97,4336019
2021-08-18,3354.89,3387.35,3332.32,3367.42,2631309
2021-08-20,3353.90,3368.51,3297.84,3303.49,2836148
2021-08-23,3427.30,3460.85,3356.16,3373.22,3744176
2021-08-24,3404.50,3455.52,3386.79,3445.77,2511141
2021-08-25,3447.65,3484.17,3398.71,3401.49,2123263
2021-08-26,3459.76,3474.60,3437.20,3448.60,1902533
2021-08-27,3505.27,3514.08,3440.21,3454.25,3944728
2021-08-30,3487.51,3524.31,3474.60,3500.42,2033114
2021-08-31,3567.74,3584.37,3489.54,3495.14,3207480
2021-09-01,3500.37,3596.25,3492.88,3576.74,2643336
2021-09-02,3615.14,3636.24,3507.02,3518.32,3403717
2021-09-03,3620.13,3634.12,3584.80,3604.07,1746812
2021-09-06,3629.51,3653.63,3593.70,3627.34,1723693
2021-09-07,3595.49,3646.42,3588.28,3640.81,1585039
2021-09-08,3556.15,3594.64,3539.05,3589.93,4147175
2021-09-09,3572.41,3588.71,3547.53,3570.81,1441148
2021-09-13,3623.24,3629.88,3549.42,3549.42,1691473
2021-09-14,3661.45,3671.44,3604.07,3627.58,1991188
2021-09-15,3726.13,3750.11,3642.70,3657.87,2461369
2021-09-16,3677.84,3751.76,3667.29,3703.00,2946666
2021-09-17,3606.75,3717.13,3585.22,3693.58,6477148
2021-09-20,3602.65,3647.41,3587.91,3588.99,2002008
2021-09-21,3639.82,3647.93,3600.91,3635.16,1568129
2021-09-22,3639.07,3671.77,3629.93,3639.40,1744067
2021-09-23,3645.76,3654.95,3613.49,3646.47,2003869
2021-09-24,3647.69,3716.57,3632.33,3665.31,2320754
2021-09-27,3615.33,3678.50,3583.24,3674.73,1673362
2021-09-28,3560.86,3627.62,3534.58,3627.62,2253075
2021-09-29,3572.88,3586.16,3507.16,3542.63,2489161
2021-09-30,3557.47,3585.22,3533.49,3585.22,2252412
2021-10-01,3514.74,3589.93,3509.84,3563.32,1578374
2021-10-04,3555.35,3565.11,3493.31,3509.65,1356860
2021-10-05,3611.89,3618.20,3525.48,3537.17,1877966
2021-10-06,3590.78,3634.64,3575.80,3614.43,1678154
2021-10-07,3668.04,3673.79,3599.40,3608.78,1647233
2021-10-08,3708.33,3759.44,3674.73,3698.29,2934339
2021-10-11,3472.72,3540.47,3448.60,3538.11,11845402
2021-10-12,3441.86,3492.88,3420.90,3491.94,5752877
2021-10-13,3444.07,3463.15,3434.46,3439.17,3545655
2021-10-14,3409.38,3464.65,3406.31,3422.17,6442299
2021-10-18,3443.08,3448.32,3399.94,3401.83,3590107
2021-10-19,3430.81,3483.63,3422.36,3463.71,3135441
