Price,Close,High,Low,Open,Volume
2020-02-19,702.32,706.18,698.55,701.93,3985192
2020-02-20,699.29,707.28,696.53,704.78,4564569
2020-02-24,698.29,712.11,695.04,702.01,6627536
2020-02-25,700.52,707.19,697.89,701.05,6996695
2020-02-26,686.79,703.20,684.82,696.62,8760569
2020-02-27,682.49,685.04,677.54,682.62,5223386
2020-02-28,642.00,664.02,633.53,658.06,14123957
2020-03-02,650.20,672.01,643.80,646.65,9821523
2020-03-03,655.42,665.95,650.38,662.44,7826587
2020-03-04,665.73,668.15,654.15,661.48,11013444
2020-03-05,662.09,678.72,659.59,670.12,7755293
2020-03-06,648.36,652.79,639.72,650.16,9216022
2020-03-09,618.09,636.87,611.55,635.68,10308654
2020-03-11,601.90,610.63,587.03,605.98,16165009
2020-03-12,553.82,587.86,550.57,586.11,13965574
2020-03-13,563.60,585.23,500.12,519.43,16903113
2020-03-16,511.66,545.88,508.90,545.75,19140152
2020-03-17,486.92,519.43,482.57,516.00,16059887
2020-03-18,468.80,507.14,463.27,498.37,15390183
2020-03-19,478.67,489.59,446.82,446.82,16583991
2020-03-20,513.46,541.76,480.82,482.14,21354894
2020-03-23,461.91,492.18,452.66,473.80,17146150
2020-03-24,517.50,527.45,458.01,458.01,20027097
2020-03-25,531.89,557.15,496.35,523.81,18339548
2020-03-26,564.17,571.06,537.06,539.61,14843813
2020-03-27,572.68,592.16,563.52,583.52,13495283
2020-03-30,549.87,582.16,544.96,548.47,14624804
2020-03-31,562.86,580.84,556.01,570.32,15175521
2020-04-01,528.90,559.35,521.18,556.58,13083824
2020-04-03,513.90,531.71,510.78,529.52,10221655
2020-04-07,560.66,565.27,537.76,539.61,15145605
2020-04-08,554.17,575.27,549.57,552.77,11806896
2020-04-09,558.25,572.77,554.61,567.51,11931114
2020-04-13,559.26,571.81,549.30,551.89,8330276
2020-04-15,560.71,573.21,557.68,571.54,11963447
2020-04-16,547.37,557.07,529.52,543.95,17783287
2020-04-17,551.67,566.81,549.26,565.05,8878320
2020-04-20,573.21,579.97,560.66,561.54,13322913
2020-04-21,555.58,567.24,550.84,550.84,11660575
2020-04-22,563.16,565.93,551.06,555.58,8266728
2020-04-23,596.02,599.84,559.87,567.73,14451289
2020-04-24,577.34,592.25,574.53,586.59,7319940
2020-04-27,583.13,597.52,580.01,580.01,7183306
2020-04-28,579.70,594.01,572.99,590.50,7296571
2020-04-29,593.61,598.39,577.34,584.35,8639056
2020-04-30,627.79,631.73,612.52,614.19,16253821
2020-05-04,591.11,615.24,588.17,605.24,9122740
2020-05-05,591.11,601.55,587.86,598.17,6393053
2020-05-06,584.27,597.91,582.64,593.92,7934250
2020-05-07,583.43,591.68,581.24,583.96,4779548
2020-05-08,591.55,597.43,586.55,589.84,8400321
2020-05-11,599.18,612.91,594.88,598.83,7370186
2020-05-12,603.35,606.29,592.69,595.32,7356039
2020-05-13,609.05,614.10,599.93,609.62,8287101
2020-05-14,577.47,589.40,572.60,578.21,16888262
2020-05-15,572.33,583.30,567.42,583.30,9255353
2020-05-18,582.51,588.35,572.95,578.96,10435442
2020-05-19,586.64,592.08,574.70,582.60,5902208
2020-05-20,587.47,590.50,578.78,586.55,5794636
2020-05-21,589.79,596.16,583.83,584.79,7213225
2020-05-22,607.47,610.54,590.93,592.25,11867731
2020-05-26,597.12,613.70,595.76,608.04,7099606
2020-05-27,618.97,622.26,592.25,601.95,8774636
2020-05-28,620.68,622.96,605.41,620.33,9440091
2020-05-29,614.54,623.26,600.27,615.88,28290128
2020-06-01,622.15,628.46,614.99,621.44,12276438
2020-06-02,629.75,632.91,620.37,622.99,7059304
2020-06-03,623.93,633.13,618.99,632.06,11378568
2020-06-04,629.44,630.95,620.32,624.33,10782424
2020-06-05,625.70,632.95,623.08,628.77,7718679
2020-06-08,641.09,645.49,626.10,629.35,10719105
2020-06-09,638.20,648.87,635.93,640.33,10078029
2020-06-10,636.64,639.84,630.73,635.89,7263049
2020-06-11,626.06,634.46,622.77,633.22,8825715
2020-06-12,615.48,618.23,600.76,601.02,9795316
2020-06-15,611.47,626.46,609.43,616.32,7857344
2020-06-16,623.61,633.22,621.79,624.33,10131760
2020-06-17,625.79,631.71,620.77,622.46,7291916
2020-06-18,634.91,637.31,627.88,629.84,6670195
2020-06-19,627.48,633.13,623.44,630.55,22438862
2020-06-22,625.84,630.28,622.55,628.86,7804096
2020-06-23,640.91,644.34,615.52,618.72,12157390
2020-06-24,635.13,646.38,630.91,637.58,10220838
2020-06-25,622.99,627.53,616.77,626.86,14945284
2020-06-26,665.41,668.44,631.44,631.62,26030458
2020-06-29,650.78,662.30,649.32,654.03,8954428
2020-06-30,654.52,657.19,644.11,651.72,10411290
2020-07-01,650.92,660.17,649.00,655.68,5477468
2020-07-02,672.88,680.75,654.03,655.76,17263756
2020-07-03,678.31,679.47,669.24,671.46,7796572
2020-07-06,679.47,689.25,677.24,680.53,8810958
2020-07-07,706.28,708.77,680.84,684.27,19362533
2020-07-08,688.98,698.05,686.76,698.05,8476642
2020-07-09,695.21,702.59,689.25,693.69,6854166
2020-07-10,695.34,702.50,687.91,687.91,5206452
2020-07-13,708.86,716.24,699.08,700.81,10804688
2020-07-14,696.59,717.17,694.90,705.21,8961822
2020-07-15,739.01,754.57,706.86,710.59,30060599
2020-07-16,810.20,849.78,795.30,800.51,90432109
2020-07-17,803.22,818.12,793.44,810.20,31682878
2020-07-20,830.92,840.44,806.42,807.98,18421053
2020-07-21,833.10,844.62,826.39,840.44,12877784
2020-07-22,816.34,835.10,809.31,835.06,14354201
2020-07-23,807.49,814.47,801.00,814.34,13051307
2020-07-24,820.74,823.32,803.31,803.31,18209580
2020-07-27,843.51,847.38,817.00,819.58,16827870
2020-07-28,856.31,860.49,837.06,841.33,15818463
2020-07-29,848.58,853.78,839.19,847.78,11152710
2020-07-30,855.07,865.03,852.67,855.56,12492320
2020-07-31,859.11,877.30,847.82,862.00,12704346
2020-08-03,851.02,858.58,842.62,853.78,8479792
2020-08-04,844.75,863.29,836.48,854.18,11133170
2020-08-05,840.17,854.62,834.48,846.66,9614176
2020-08-06,863.43,866.58,838.21,848.00,10976491
2020-08-07,845.69,862.18,844.00,862.18,8010948
2020-08-10,846.09,850.93,840.70,843.91,5716319
2020-08-11,843.51,855.56,841.42,844.80,6802442
2020-08-12,849.29,852.71,837.95,843.11,6908726
2020-08-13,845.95,861.34,843.33,849.15,5097703
2020-08-14,848.09,856.45,846.71,850.09,4663873
2020-08-17,851.55,864.85,848.53,848.53,9008210
2020-08-18,860.49,861.96,852.62,857.25,6141761
2020-08-19,853.16,864.05,851.51,863.47,6622744
2020-08-20,849.47,858.67,846.04,852.80,5656501
2020-08-21,843.82,856.85,841.82,856.49,6513773
2020-08-24,842.57,846.66,835.28,842.22,5798574
2020-08-25,834.30,843.68,830.30,842.66,6233918
2020-08-26,845.60,848.66,834.57,837.10,5153601
2020-08-27,842.26,854.62,840.62,853.78,6154280
2020-08-28,831.77,847.11,829.81,846.17,7593610
2020-08-31,825.85,845.33,813.40,831.77,12808355
2020-09-01,813.00,831.54,811.18,823.76,6907773
2020-09-02,821.76,823.90,812.42,813.76,5678118
2020-09-03,832.03,844.35,821.76,823.99,8827948
2020-09-04,817.45,826.65,813.27,813.76,8650342
2020-09-07,822.70,824.92,812.02,817.23,6700385
2020-09-08,835.37,846.66,823.14,827.05,12891964
2020-09-09,825.10,841.33,823.54,831.54,5528947
2020-09-10,836.04,837.77,822.47,831.81,5171884
2020-09-11,841.06,848.58,827.99,831.46,6671903
2020-09-14,870.14,881.39,843.37,851.11,21871587
2020-09-15,873.74,884.02,864.14,871.12,11608203
2020-09-16,890.91,894.38,873.34,876.90,10059251
2020-09-17,899.14,908.03,884.91,884.91,15628241
2020-09-18,891.26,906.07,888.55,899.14,12897633
2020-09-21,898.16,916.92,889.80,890.24,14140637
2020-09-22,896.02,909.36,881.53,897.36,12625762
2020-09-23,906.92,922.26,896.56,907.27,13486204
2020-09-24,867.47,897.36,862.67,892.02,14427432
2020-09-25,899.54,902.60,867.12,867.83,13311078
2020-09-28,898.60,903.72,888.02,902.51,8554526
2020-09-29,897.36,914.25,893.00,905.36,8708463
2020-09-30,896.69,910.65,893.80,897.36,8048817
2020-10-01,905.05,912.92,899.80,907.67,5563358
2020-10-05,932.66,938.18,905.41,905.41,14212509
2020-10-06,938.93,942.71,917.23,938.27,9090819
2020-10-07,948.54,953.39,920.92,929.28,9284008
2020-10-08,972.68,999.63,967.97,969.39,21482613
2020-10-09,984.34,990.12,968.02,973.93,10567867
2020-10-12,1006.84,1013.86,989.05,998.74,14633537
2020-10-13,1029.69,1037.03,1009.90,1009.90,17523825
2020-10-14,1011.19,1036.01,1005.95,1033.43,16649573
2020-10-15,985.62,1054.77,971.62,1049.44,44288251
2020-10-16,1002.74,1010.26,975.53,990.61,18365685
2020-10-19,1001.32,1012.97,991.89,1009.42,12902123
2020-10-20,1011.64,1018.04,987.18,995.10,10448776
2020-10-21,1021.29,1026.62,1009.42,1014.88,19811433
2020-10-22,1004.12,1029.87,999.45,1015.64,11271335
2020-10-23,1009.02,1020.26,1006.91,1018.46,9069862
2020-10-26,999.99,1015.40,991.63,1008.80,6309368
2020-10-27,980.57,997.52,968.26,993.92,10172479
2020-10-28,967.72,993.07,961.87,984.75,7608392
2020-10-29,966.19,972.62,952.93,961.83,6935616
2020-10-30,953.38,974.05,945.96,963.63,8800386
2020-11-02,963.90,970.77,944.84,957.34,7183119
2020-11-03,955.13,970.28,950.59,963.63,7204782
2020-11-04,983.36,1003.18,958.95,960.03,15702690
2020-11-05,992.39,1009.47,987.90,997.70,9568890
2020-11-06,1000.26,1007.76,981.34,995.99,8807127
2020-11-09,1021.65,1030.15,1007.81,1015.14,10160320
2020-11-10,980.75,1001.25,969.02,1001.25,15622869
2020-11-11,1009.02,1012.48,977.11,985.20,12514800
2020-11-12,1004.75,1026.55,1001.16,1014.06,9180976
2020-11-13,1010.55,1018.46,1004.08,1006.78,6363212
2020-11-14,1018.87,1024.44,1016.75,1022.06,1136144
2020-11-17,1010.10,1029.25,1000.17,1029.02,12813968
2020-11-18,998.28,1018.19,990.10,1014.42,9839468
2020-11-19,985.88,1002.01,983.22,988.80,10092343
2020-11-20,991.81,996.89,980.80,994.19,8063554
2020-11-23,1024.62,1029.07,990.55,993.29,10546363
2020-11-24,1024.80,1038.15,1018.78,1029.25,8515426
2020-11-25,1002.86,1027.90,998.91,1022.06,8958701
2020-11-26,1000.66,1006.73,987.27,1006.73,10962256
2020-11-27,988.80,1007.67,980.71,1004.98,25306145
2020-12-01,1022.82,1024.98,993.34,993.34,8933802
2020-12-02,1025.56,1031.45,1007.67,1019.36,6741637
2020-12-03,1012.57,1031.05,1009.20,1031.05,16212632
2020-12-04,1019.94,1022.06,1002.28,1011.27,10564055
2020-12-07,1027.90,1036.44,1021.16,1031.32,7792141
2020-12-08,1036.75,1049.02,1029.25,1029.25,12308330
2020-12-09,1056.39,1060.26,1040.03,1049.97,10039346
2020-12-10,1049.70,1053.20,1033.74,1040.39,9488782
2020-12-11,1045.61,1053.47,1038.46,1042.46,10574009
2020-12-14,1046.82,1054.06,1032.12,1051.18,6728187
2020-12-15,1037.88,1046.06,1035.54,1039.14,6905926
2020-12-16,1047.86,1050.73,1036.98,1042.73,7788404
2020-12-17,1042.01,1050.73,1039.32,1048.04,6658153
2020-12-18,1069.52,1074.19,1056.75,1063.27,15995676
2020-12-21,1058.28,1087.45,1035.59,1067.90,10858352
2020-12-22,1097.12,1100.13,1057.20,1062.51,10901851
2020-12-23,1126.37,1131.59,1106.15,1112.85,15878346
2020-12-24,1111.09,1123.54,1102.06,1123.54,7313885
2020-12-28,1114.91,1121.83,1111.05,1113.25,4607051
2020-12-29,1123.90,1127.63,1110.15,1110.15,6878105
2020-12-30,1120.76,1126.60,1112.98,1126.33,5194690
2020-12-31,1128.85,1131.18,1113.75,1117.34,7430470
2021-01-01,1133.03,1137.57,1128.85,1130.73,4253550
2021-01-04,1158.02,1159.59,1133.66,1140.71,7208454
2021-01-05,1163.01,1167.68,1146.15,1152.40,8145280
2021-01-06,1152.49,1170.38,1139.86,1168.58,7161715
2021-01-07,1134.55,1166.47,1128.58,1164.98,10954918
2021-01-08,1179.45,1183.68,1149.03,1149.03,13186251
2021-01-11,1237.08,1243.50,1204.53,1206.42,20528626
2021-01-12,1233.07,1238.69,1222.51,1238.69,8309868
2021-01-13,1246.92,1252.00,1222.51,1234.96,14442997
2021-01-14,1231.95,1244.09,1185.16,1222.51,27521697
2021-01-15,1208.98,1226.51,1204.53,1222.51,15018441
2021-01-18,1179.41,1204.53,1173.97,1202.74,8861765
2021-01-19,1183.55,1196.44,1179.37,1186.56,5585744
2021-01-20,1204.04,1212.09,1187.05,1187.05,8225838
2021-01-21,1204.26,1223.46,1200.04,1213.52,6142421
2021-01-22,1205.30,1218.92,1192.44,1192.85,9646591
2021-01-25,1191.14,1211.64,1180.26,1209.03,6542611
2021-01-27,1169.48,1193.34,1155.18,1186.20,8133665
2021-01-28,1147.18,1165.39,1143.90,1161.21,4660690
2021-01-29,1113.79,1160.62,1106.55,1156.22,12183519
2021-02-01,1133.43,1148.76,1115.54,1124.13,8880279
2021-02-02,1142.73,1163.54,1135.86,1150.60,6892490
2021-02-03,1154.78,1172.17,1144.31,1148.49,8182968
2021-02-04,1150.02,1162.65,1143.45,1155.09,5032240
2021-02-05,1143.50,1158.47,1134.42,1156.35,5477481
2021-02-08,1171.77,1177.57,1146.55,1155.54,6921922
2021-02-09,1173.57,1197.34,1166.65,1174.78,7965949
2021-02-10,1165.43,1172.49,1153.84,1164.80,5951207
2021-02-11,1161.97,1164.98,1153.34,1158.69,4673317
2021-02-12,1177.39,1189.93,1169.97,1173.07,5797875
2021-02-15,1177.25,1194.11,1174.96,1186.56,4363513
2021-02-16,1159.95,1186.33,1155.99,1181.16,6896421
2021-02-17,1151.77,1163.63,1146.11,1159.95,4575741
2021-02-18,1161.79,1173.97,1146.11,1147.00,6437551
2021-02-19,1160.76,1168.13,1147.72,1165.07,5389696
2021-02-22,1137.30,1176.26,1132.62,1164.08,7371303
2021-02-23,1138.33,1160.49,1130.42,1142.64,6612942
2021-02-24,1145.48,1147.54,1125.43,1132.67,4537258
2021-02-25,1145.70,1168.35,1143.41,1158.20,8788221
2021-02-26,1126.60,1145.48,1118.91,1140.71,15132388
2021-03-01,1138.91,1154.65,1131.72,1135.59,5756286
2021-03-02,1172.62,1177.57,1149.88,1152.62,10461434
2021-03-03,1207.73,1210.83,1175.77,1185.84,9056399
2021-03-04,1195.86,1225.97,1191.86,1200.04,12041941
2021-03-05,1183.59,1204.53,1173.12,1194.20,6486176
2021-03-08,1200.71,1210.02,1184.04,1190.87,5119392
2021-03-09,1209.52,1213.93,1185.43,1195.10,6518173
2021-03-10,1229.84,1235.10,1218.02,1219.73,7925984
2021-03-12,1235.86,1251.01,1231.55,1234.20,9462061
2021-03-15,1234.74,1240.40,1221.16,1231.50,6658635
2021-03-16,1244.09,1263.86,1240.94,1245.93,9352771
2021-03-17,1246.78,1258.47,1242.29,1251.50,7626744
2021-03-18,1201.93,1252.85,1180.71,1252.85,10961755
2021-03-19,1208.53,1218.20,1184.76,1195.55,12767112
2021-03-22,1232.22,1236.90,1201.03,1213.61,4862758
2021-03-23,1232.89,1243.41,1222.15,1233.70,7165335
2021-03-24,1216.89,1231.91,1210.15,1220.58,6134303
2021-03-25,1198.96,1215.77,1193.39,1210.60,8749994
2021-03-26,1201.12,1219.55,1197.34,1208.76,4922071
2021-03-30,1245.26,1258.47,1201.07,1210.74,10546381
2021-03-31,1229.75,1247.68,1225.48,1242.29,8220987
2021-04-01,1245.17,1250.92,1232.40,1240.49,5675155
2021-04-05,1267.37,1280.94,1246.78,1250.38,9479572
2021-04-06,1268.40,1281.84,1264.27,1279.14,5793571
2021-04-07,1285.62,1289.89,1264.40,1267.68,5879234
2021-04-08,1294.29,1304.94,1277.35,1285.44,5654434
2021-04-09,1295.37,1307.91,1285.48,1307.91,6052712
2021-04-12,1281.62,1328.18,1271.95,1324.99,20384532
2021-04-13,1255.91,1290.16,1236.00,1288.13,14855206
2021-04-15,1223.19,1228.27,1186.56,1197.61,25342491
2021-04-16,1216.89,1232.27,1210.47,1227.01,10879878
2021-04-19,1224.80,1240.22,1197.66,1204.53,12508028
2021-04-20,1214.74,1239.59,1206.69,1239.59,8560766
2021-04-22,1214.51,1226.83,1209.16,1218.51,6622446
2021-04-23,1198.96,1212.09,1196.44,1207.23,7316262
2021-04-26,1207.73,1214.69,1187.46,1197.57,7088606
2021-04-27,1212.18,1216.22,1204.67,1209.93,3636115
2021-04-28,1218.92,1222.06,1208.67,1220.71,4879234
2021-04-29,1219.23,1230.60,1214.78,1229.70,5412357
2021-04-30,1217.43,1235.01,1209.84,1210.20,8354677
2021-05-03,1215.37,1223.41,1202.74,1205.25,4560337
2021-05-04,1195.01,1217.97,1190.24,1217.12,4887060
2021-05-05,1205.88,1208.04,1193.57,1205.52,3939788
2021-05-06,1223.95,1226.74,1202.20,1209.03,4810090
2021-05-07,1215.82,1234.24,1212.18,1227.28,4991435
2021-05-10,1204.13,1216.13,1200.09,1213.39,7195348
2021-05-11,1196.13,1205.43,1191.14,1201.75,6420988
2021-05-12,1192.85,1195.55,1181.61,1195.55,5241898
2021-05-14,1183.32,1192.71,1178.74,1192.71,4824609
2021-05-17,1195.01,1200.00,1186.83,1186.83,5017129
2021-05-18,1204.53,1208.67,1195.10,1202.74,5620150
2021-05-19,1201.84,1220.22,1198.47,1206.33,4435878
2021-05-20,1203.91,1212.71,1200.04,1212.09,4490092
2021-05-21,1217.57,1220.27,1210.24,1211.28,4969733
2021-05-24,1211.77,1225.21,1209.12,1219.50,4225371
2021-05-25,1223.95,1229.70,1217.52,1220.71,4099340
2021-05-26,1256.00,1258.47,1224.36,1229.61,6850024
2021-05-27,1260.49,1273.08,1251.01,1262.24,15365391
2021-05-28,1263.01,1271.05,1254.96,1267.23,4261312
2021-05-31,1266.37,1273.41,1256.60,1273.41,4429904
2021-06-01,1260.42,1272.96,1252.65,1272.05,4791325
2021-06-02,1252.65,1264.73,1240.25,1254.56,9272276
2021-06-03,1262.65,1271.14,1251.20,1261.24,5115645
2021-06-04,1259.01,1269.23,1251.74,1266.55,4194328
2021-06-07,1262.65,1264.78,1251.42,1263.87,5154576
2021-06-08,1283.82,1291.81,1268.01,1268.41,7360630
2021-06-09,1285.95,1294.76,1276.23,1284.22,5394317
2021-06-10,1294.13,1298.40,1289.31,1293.86,3496575
2021-06-11,1314.66,1318.93,1298.81,1299.40,6140828
2021-06-14,1328.20,1342.01,1320.61,1336.56,7132294
2021-06-15,1339.20,1341.10,1329.29,1330.20,5403104
2021-06-16,1345.28,1353.32,1333.38,1338.10,7661710
2021-06-17,1358.64,1365.32,1340.29,1340.29,7677951
2021-06-18,1365.91,1377.27,1351.46,1371.09,13533974
2021-06-21,1363.18,1368.18,1348.55,1356.55,5454052
2021-06-22,1373.68,1382.40,1364.82,1371.72,6427862
2021-06-23,1365.77,1385.62,1361.68,1385.62,5529809
2021-06-24,1416.70,1425.38,1373.09,1378.36,10785137
2021-06-25,1430.33,1433.78,1401.98,1428.33,9780240
2021-06-28,1428.15,1435.73,1417.97,1429.15,5019178
2021-06-29,1420.20,1429.83,1416.70,1418.33,5913567
2021-06-30,1436.33,1445.59,1428.37,1428.37,6058722
2021-07-01,1417.79,1432.74,1416.56,1432.74,4814317
2021-07-02,1424.51,1426.01,1401.62,1416.47,5166064
2021-07-05,1434.64,1440.14,1418.38,1425.74,4058338
2021-07-06,1419.43,1441.73,1414.79,1429.87,4089574
2021-07-07,1421.61,1427.01,1403.48,1422.92,4797120
2021-07-08,1418.11,1431.96,1407.43,1424.69,3326813
2021-07-09,1420.06,1426.42,1409.25,1413.79,3436594
2021-07-12,1406.39,1433.78,1393.58,1427.01,4588982
2021-07-13,1403.75,1414.16,1395.89,1414.16,4456160
2021-07-14,1432.78,1438.14,1397.53,1411.97,5657716
2021-07-15,1436.33,1450.91,1413.79,1415.52,10021355
2021-07-16,1413.29,1430.74,1407.98,1429.92,6265593
2021-07-19,1400.80,1410.98,1397.03,1403.52,5669162
2021-07-20,1408.39,1415.34,1397.44,1397.71,5069939
2021-07-22,1444.87,1447.27,1418.70,1418.70,7854575
2021-07-23,1445.09,1452.41,1440.19,1443.37,4179719
2021-07-26,1457.31,1464.36,1448.41,1448.41,4586710
2021-07-27,1456.09,1462.22,1451.86,1458.31,5892859
2021-07-28,1458.86,1460.68,1440.60,1458.40,4686788
2021-07-29,1469.22,1471.94,1453.86,1453.86,4660873
2021-07-30,1463.31,1475.03,1459.36,1462.86,6234257
2021-08-02,1482.44,1485.34,1471.22,1478.71,5553389
2021-08-03,1503.93,1507.06,1486.12,1496.48,5513668
2021-08-04,1498.52,1526.37,1489.25,1516.55,6740391
2021-08-05,1502.43,1513.74,1496.52,1498.75,5420536
2021-08-06,1499.38,1508.88,1493.75,1505.56,3754855
2021-08-09,1511.29,1515.06,1495.93,1509.20,5018477
2021-08-10,1523.96,1526.46,1509.24,1515.56,6846517
2021-08-11,1524.23,1530.09,1515.56,1521.73,4899639
2021-08-12,1535.18,1541.45,1521.01,1525.69,5659579
2021-08-13,1555.72,1565.07,1536.73,1541.91,5612790
2021-08-16,1548.63,1562.76,1535.64,1551.63,4564109
2021-08-17,1582.47,1589.06,1532.41,1548.17,9510390
2021-08-18,1575.02,1595.06,1569.16,1570.98,6686090
2021-08-20,1574.57,1585.52,1559.26,1559.26,6206972
2021-08-23,1579.84,1592.92,1573.71,1577.11,6189051
2021-08-24,1563.58,1596.42,1556.17,1590.06,7602939
2021-08-25,1576.93,1587.24,1560.99,1560.99,6153253
2021-08-26,1569.80,1586.43,1562.80,1575.52,5302248
2021-08-27,1552.63,1569.80,1549.36,1567.35,6698514
2021-08-30,1542.86,1561.58,1535.91,1547.40,6559667
2021-08-31,1550.49,1558.26,1531.77,1544.77,12255438
2021-09-01,1524.41,1553.26,1520.24,1553.26,7801974
2021-09-02,1534.73,1539.45,1510.69,1524.05,6830050
2021-09-03,1545.22,1550.04,1530.46,1541.04,5339139
2021-09-06,1572.25,1573.71,1544.04,1549.31,4876026
2021-09-07,1550.67,1576.34,1548.27,1571.89,3520341
2021-09-08,1538.50,1545.40,1529.14,1545.40,4584896
2021-09-09,1537.00,1540.00,1528.41,1531.82,3331674
2021-09-13,1537.27,1545.99,1522.10,1529.18,4662374
2021-09-14,1532.05,1540.95,1525.19,1540.95,4945167
2021-09-15,1555.03,1558.35,1535.73,1538.50,4062344
2021-09-16,1546.68,1562.12,1536.86,1558.44,3246568
2021-09-17,1536.73,1560.99,1530.50,1541.91,7454864
2021-09-20,1533.59,1551.63,1524.60,1531.00,5660743
2021-09-21,1561.39,1568.94,1530.68,1544.63,4672222
2021-09-22,1559.99,1579.98,1556.49,1560.08,4553892
2021-09-23,1583.29,1585.52,1563.80,1573.71,3826090
2021-09-24,1602.65,1624.59,1592.29,1597.33,8280446
2021-09-27,1563.85,1607.32,1561.08,1607.10,5045337
2021-09-28,1532.91,1553.72,1521.92,1553.72,6557197
2021-09-29,1537.59,1545.90,1503.74,1507.61,7792548
2021-09-30,1522.10,1547.36,1517.46,1547.36,6914031
2021-10-01,1512.97,1525.50,1509.42,1512.92,5733906
2021-10-04,1525.32,1533.73,1513.19,1519.64,2947154
2021-10-05,1538.09,1547.31,1511.01,1518.28,4373310
2021-10-06,1520.60,1552.81,1517.37,1546.54,4271698
2021-10-07,1536.45,1548.45,1523.42,1532.82,5476108
2021-10-08,1566.30,1573.25,1543.18,1549.40,4738376
2021-10-11,1536.41,1571.89,1511.65,1528.28,8840633
2021-10-12,1531.14,1534.64,1510.10,1523.73,7439300
2021-10-13,1552.99,1557.03,1526.50,1540.95,7104171
2021-10-14,1558.94,1620.59,1543.00,1593.70,19655776
2021-10-18,1628.36,1634.58,1580.98,1580.98,13438109
2021-10-19,1655.62,1666.84,1619.41,1648.21,10324260
2021-10-20,1637.63,1679.10,1630.09,1662.20,5876115
2021-10-21,1593.38,1648.21,1587.20,1648.21,8779629
2021-10-22,1562.62,1602.05,1550.99,1589.97,7369809
2021-10-25,1551.49,1571.66,1533.00,1564.67,5905209
2021-10-26,1561.71,1582.70,1554.56,1567.53,5871709
2021-10-27,1584.86,1589.62,1559.37,1566.66,5090259
2021-10-28,1561.90,1581.01,1551.03,1576.06,5329972
2021-10-29,1528.76,1569.87,1522.62,1557.40,5875091
2021-11-01,1558.37,1564.92,1536.32,1537.70,3636806
2021-11-02,1556.40,1564.23,1545.81,1553.74,3471772
2021-11-03,1560.61,1574.32,1557.40,1566.57,3530713
2021-11-04,1566.29,1573.90,1562.90,1572.07,483407
2021-11-08,1592.69,1595.90,1561.07,1585.82,5245903
2021-11-09,1597.28,1604.15,1582.15,1590.17,4016134
2021-11-10,1595.12,1605.02,1578.44,1582.15,4780368
2021-11-11,1588.84,1594.76,1566.57,1588.52,4731349
2021-11-12,1631.84,1634.27,1593.20,1597.74,5069009
2021-11-15,1638.21,1649.99,1627.53,1633.58,4354074
2021-11-16,1642.93,1658.19,1628.90,1640.82,6034233
2021-11-17,1638.48,1651.82,1632.29,1643.16,4732492
2021-11-18,1631.10,1640.32,1612.40,1633.12,4326924
2021-11-22,1612.77,1636.60,1605.21,1635.32,6621839
2021-11-23,1592.14,1601.63,1567.49,1590.49,8436160
2021-11-24,1554.65,1595.44,1547.32,1594.99,7333061
2021-11-25,1578.85,1582.34,1555.52,1558.32,4476260
2021-11-26,1550.67,1575.14,1543.65,1560.66,4494181
2021-11-29,1554.97,1569.32,1530.04,1550.07,3942776
2021-11-30,1569.92,1585.73,1558.37,1562.49,14808963
